anio,eleccion,tipo_eleccion,nombre_eleccion,codigo_comuna,region_actual,region_historica,comuna,padron
2012,2012-10,Municipal,Municipales,5601,De Valparaíso,De Valparaíso,San Antonio,74189
2012,2012-10,Municipal,Municipales,13401,Metropolitana de Santiago,Metropolitana de Santiago,San Bernardo,204635
2012,2012-10,Municipal,Municipales,16301,De Ñuble,Del Biobío,San Carlos,44389
2012,2012-10,Municipal,Municipales,7109,Del Maule,Del Maule,San Clemente,33590
2012,2012-10,Municipal,Municipales,5304,De Valparaíso,De Valparaíso,San Esteban,13246
2012,2012-10,Municipal,Municipales,16304,De Ñuble,Del Biobío,San Fabián,4632
2012,2012-10,Municipal,Municipales,5701,De Valparaíso,De Valparaíso,San Felipe,55149
2012,2012-10,Municipal,Municipales,6301,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,San Fernando,57008
2012,2012-10,Municipal,Municipales,12104,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,San Gregorio,1266
2012,2012-10,Municipal,Municipales,16108,De Ñuble,Del Biobío,San Ignacio,13691
2012,2012-10,Municipal,Municipales,7406,Del Maule,Del Maule,San Javier,35465
2012,2012-10,Municipal,Municipales,13129,Metropolitana de Santiago,Metropolitana de Santiago,San Joaquín,83756
2012,2012-10,Municipal,Municipales,13203,Metropolitana de Santiago,Metropolitana de Santiago,San José de Maipo,14218
2012,2012-10,Municipal,Municipales,10306,De los Lagos,De los Lagos,San Juan de la Costa,7604
2012,2012-10,Municipal,Municipales,13130,Metropolitana de Santiago,Metropolitana de Santiago,San Miguel,94319
2012,2012-10,Municipal,Municipales,16305,De Ñuble,Del Biobío,San Nicolás,9591
2012,2012-10,Municipal,Municipales,10307,De los Lagos,De los Lagos,San Pablo,9623
2012,2012-10,Municipal,Municipales,13505,Metropolitana de Santiago,Metropolitana de Santiago,San Pedro,7345
2012,2012-10,Municipal,Municipales,2203,De Antofagasta,De Antofagasta,San Pedro de Atacama,5158
2012,2012-10,Municipal,Municipales,8108,Del Biobío,Del Biobío,San Pedro de la Paz,69750
2012,2012-10,Municipal,Municipales,7110,Del Maule,Del Maule,San Rafael,7464
2012,2012-10,Municipal,Municipales,13131,Metropolitana de Santiago,Metropolitana de Santiago,San Ramón,82113
2012,2012-10,Municipal,Municipales,8310,Del Biobío,Del Biobío,San Rosendo,4312
2012,2012-10,Municipal,Municipales,6117,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,San Vicente,36195
2012,2012-10,Municipal,Municipales,8311,Del Biobío,Del Biobío,Santa Bárbara,12432
2012,2012-10,Municipal,Municipales,6310,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Santa Cruz,28402
2012,2012-10,Municipal,Municipales,8109,Del Biobío,Del Biobío,Santa Juana,11805
2012,2012-10,Municipal,Municipales,5706,De Valparaíso,De Valparaíso,Santa María,11112
2012,2012-10,Municipal,Municipales,13101,Metropolitana de Santiago,Metropolitana de Santiago,Santiago,266963
2012,2012-10,Municipal,Municipales,5606,De Valparaíso,De Valparaíso,Santo Domingo,10245
2012,2012-10,Municipal,Municipales,2103,De Antofagasta,De Antofagasta,Sierra Gorda,3172
2012,2012-10,Municipal,Municipales,13601,Metropolitana de Santiago,Metropolitana de Santiago,Talagante,49821
2012,2012-10,Municipal,Municipales,7101,Del Maule,Del Maule,Talca,163725
2012,2012-10,Municipal,Municipales,8110,Del Biobío,Del Biobío,Talcahuano,130722
2012,2012-10,Municipal,Municipales,2104,De Antofagasta,De Antofagasta,Taltal,9633
2012,2012-10,Municipal,Municipales,9101,De la Araucanía,De la Araucanía,Temuco,214666
2012,2012-10,Municipal,Municipales,7308,Del Maule,Del Maule,Teno,22253
2012,2012-10,Municipal,Municipales,9117,De la Araucanía,De la Araucanía,Teodoro Schmidt,13457
2012,2012-10,Municipal,Municipales,3103,De Atacama,De Atacama,Tierra Amarilla,10892
2012,2012-10,Municipal,Municipales,13303,Metropolitana de Santiago,Metropolitana de Santiago,Tiltil,12716
2012,2012-10,Municipal,Municipales,12303,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Timaukel,1024
2012,2012-10,Municipal,Municipales,8207,Del Biobío,Del Biobío,Tirúa,8275
2012,2012-10,Municipal,Municipales,2301,De Antofagasta,De Antofagasta,Tocopilla,21386
2012,2012-10,Municipal,Municipales,9118,De la Araucanía,De la Araucanía,Toltén,10174
2012,2012-10,Municipal,Municipales,8111,Del Biobío,Del Biobío,Tomé,47205
2012,2012-10,Municipal,Municipales,12402,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Torres del Paine,1646
2012,2012-10,Municipal,Municipales,11303,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Tortel,507
2012,2012-10,Municipal,Municipales,9210,De la Araucanía,De la Araucanía,Traiguén,18241
2012,2012-10,Municipal,Municipales,16207,De Ñuble,Del Biobío,Trehuaco,5628
2012,2012-10,Municipal,Municipales,8312,Del Biobío,Del Biobío,Tucapel,11955
2012,2012-10,Municipal,Municipales,14101,De los Ríos,De los Ríos,Valdivia,124303
2012,2012-10,Municipal,Municipales,3301,De Atacama,De Atacama,Vallenar,42582
2012,2012-10,Municipal,Municipales,5101,De Valparaíso,De Valparaíso,Valparaíso,281414
2012,2012-10,Municipal,Municipales,7309,Del Maule,Del Maule,Vichuquén,4898
2012,2012-10,Municipal,Municipales,9211,De la Araucanía,De la Araucanía,Victoria,31243
2012,2012-10,Municipal,Municipales,4106,De Coquimbo,De Coquimbo,Vicuña,20358
2012,2012-10,Municipal,Municipales,9119,De la Araucanía,De la Araucanía,Vilcún,21797
2012,2012-10,Municipal,Municipales,7407,Del Maule,Del Maule,Villa Alegre,12562
2012,2012-10,Municipal,Municipales,5804,De Valparaíso,De Valparaíso,Villa Alemana,83042
2012,2012-10,Municipal,Municipales,9120,De la Araucanía,De la Araucanía,Villarrica,46640
2012,2012-10,Municipal,Municipales,13132,Metropolitana de Santiago,Metropolitana de Santiago,Vitacura,78474
2012,2012-10,Municipal,Municipales,5109,De Valparaíso,De Valparaíso,Viña del Mar,286203
2012,2012-10,Municipal,Municipales,7408,Del Maule,Del Maule,Yerbas Buenas,13486
2012,2012-10,Municipal,Municipales,8313,Del Biobío,Del Biobío,Yumbel,19184
2012,2012-10,Municipal,Municipales,16109,De Ñuble,Del Biobío,Yungay,14972
2012,2012-10,Municipal,Municipales,5405,De Valparaíso,De Valparaíso,Zapallar,6930
2012,2012-10,Municipal,Municipales,16303,De Ñuble,Del Biobío,Ñiquén,10039
2012,2012-10,Municipal,Municipales,13120,Metropolitana de Santiago,Metropolitana de Santiago,Ñuñoa,173848
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5602,De Valparaíso,De Valparaíso,Algarrobo,10793
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13502,Metropolitana de Santiago,Metropolitana de Santiago,Alhué,6282
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8314,Del Biobío,Del Biobío,Alto Biobío,4917
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",1107,De Tarapacá,De Tarapacá,Alto Hospicio,41782
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",3302,De Atacama,De Atacama,Alto del Carmen,4791
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10202,De los Lagos,De los Lagos,Ancud,36460
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",4103,De Coquimbo,De Coquimbo,Andacollo,10965
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9201,De la Araucanía,De la Araucanía,Angol,44671
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",2101,De Antofagasta,De Antofagasta,Antofagasta,245068
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8302,Del Biobío,Del Biobío,Antuco,4289
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",12202,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Antártica,357
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8202,Del Biobío,Del Biobío,Arauco,28662
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",15101,De Arica y Parinacota,De Arica y Parinacota,Arica,161573
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",11201,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Aysén,20771
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13402,Metropolitana de Santiago,Metropolitana de Santiago,Buin,60740
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16102,De Ñuble,Del Biobío,Bulnes,19440
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5402,De Valparaíso,De Valparaíso,Cabildo,17255
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",12201,De Magallanes y de la Antártica Chilena,De Magallanes y de la Antártica Chilena,Cabo de Hornos,1738
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8303,Del Biobío,Del Biobío,Cabrero,22668
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",2201,De Antofagasta,De Antofagasta,Calama,117744
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10102,De los Lagos,De los Lagos,Calbuco,29379
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",3102,De Atacama,De Atacama,Caldera,12797
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5502,De Valparaíso,De Valparaíso,Calera,42762
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13403,Metropolitana de Santiago,Metropolitana de Santiago,Calera de Tango,19080
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5302,De Valparaíso,De Valparaíso,Calle Larga,10115
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",15102,De Arica y Parinacota,De Arica y Parinacota,Camarones,3708
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",1402,De Tarapacá,De Tarapacá,Camiña,2754
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",4202,De Coquimbo,De Coquimbo,Canela,8434
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9102,De la Araucanía,De la Araucanía,Carahue,23648
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5603,De Valparaíso,De Valparaíso,Cartagena,16292
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5102,De Valparaíso,De Valparaíso,Casablanca,19969
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10201,De los Lagos,De los Lagos,Castro,36758
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5702,De Valparaíso,De Valparaíso,Catemu,11319
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7201,Del Maule,Del Maule,Cauquenes,36651
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8203,Del Biobío,Del Biobío,Cañete,27507
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13102,Metropolitana de Santiago,Metropolitana de Santiago,Cerrillos,66257
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13103,Metropolitana de Santiago,Metropolitana de Santiago,Cerro Navia,115911
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10401,De los Lagos,De los Lagos,Chaitén,5190
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7202,Del Maule,Del Maule,Chanco,9070
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",3201,De Atacama,De Atacama,Chañaral,11648
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8103,Del Biobío,Del Biobío,Chiguayante,59968
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",11401,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Chile Chico,6082
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16101,De Ñuble,Del Biobío,Chillán,141754
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16103,De Ñuble,Del Biobío,Chillán Viejo,18284
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",6303,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Chimbarongo,27722
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9121,De la Araucanía,De la Araucanía,Cholchol,9199
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10203,De los Lagos,De los Lagos,Chonchi,11723
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",6302,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Chépica,12993
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",11202,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Cisnes,4066
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16202,De Ñuble,Del Biobío,Cobquecura,5212
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10103,De los Lagos,De los Lagos,Cochamó,4298
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",11301,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Cochrane,3083
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",6102,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Codegua,10153
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16203,De Ñuble,Del Biobío,Coelemu,14672
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",16302,De Ñuble,Del Biobío,Coihueco,19868
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",6103,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Coinco,6495
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7402,Del Maule,Del Maule,Colbún,16082
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",1403,De Tarapacá,De Tarapacá,Colchane,2601
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13301,Metropolitana de Santiago,Metropolitana de Santiago,Colina,68623
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9202,De la Araucanía,De la Araucanía,Collipulli,20876
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",6104,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Coltauco,14210
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",4302,De Coquimbo,De Coquimbo,Combarbalá,12103
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8101,Del Biobío,Del Biobío,Concepción,198299
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13104,Metropolitana de Santiago,Metropolitana de Santiago,Conchalí,119273
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",5103,De Valparaíso,De Valparaíso,Concón,31614
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7102,Del Maule,Del Maule,Constitución,37374
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8204,Del Biobío,Del Biobío,Contulmo,5576
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",3101,De Atacama,De Atacama,Copiapó,111001
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",4102,De Coquimbo,De Coquimbo,Coquimbo,142497
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8102,Del Biobío,Del Biobío,Coronel,81725
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",14102,De los Ríos,De los Ríos,Corral,5195
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",11101,De Aysén del General Carlos Ibáñez del Campo,De Aysén del General Carlos Ibáñez del Campo,Coyhaique,50426
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9103,De la Araucanía,De la Araucanía,Cunco,18862
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9203,De la Araucanía,De la Araucanía,Curacautín,20390
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",13503,Metropolitana de Santiago,Metropolitana de Santiago,Curacaví,22516
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10204,De los Lagos,De los Lagos,Curaco de Vélez,3335
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",8205,Del Biobío,Del Biobío,Curanilahue,29387
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",9104,De la Araucanía,De la Araucanía,Curarrehue,7616
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7103,Del Maule,Del Maule,Curepto,10064
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",7301,Del Maule,Del Maule,Curicó,106688
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",10205,De los Lagos,De los Lagos,Dalcahue,10717
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",3202,De Atacama,De Atacama,Diego de Almagro,14292
2013,2013-11,Presidencial,"Presidenciales, parlamentarias y consejeros regionales",6105,Del Libertador General Bernardo O'Higgins,Del Libertador General Bernardo O'Higgins,Doñihue,16777
